Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-0374-PHL,2009,0374,Natural,Meteorological,Storm,Tropical cyclone,,Tropical Depression Nando,Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Santa Teresita area (Cagayan district, Region II (Cagayan Valley) province), Silang area (Cavite district, Region IV-A (Calabarzon) province), Santa Cruz, Bay, Los Banos, Santa Rosa, Calamba, Banan, San Pedro areas (Laguna district, Region IV-A (Calabarzon) province), Pasil area (Kalinga district, Cordillera Administrative region (CAR) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2009,9,12,2009,9,13,3,3,48330,,48333,,,,83.91580741
2009-0422-PHL,2009,0422,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Pepeng"" (Parma)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Isabela, Nueva Vizcaya, Cagayan districts (Region II (Cagayan Valley) province), Quezon district (Region IV-A (Calabarzon) province), Albay, Camarines Sur, Catanduanes, Sorsogon districts (Region V (Bicol region) province), Negros Occidental district (Region VI (Western Visayas) province), Cordillera Administrative region (CAR), National Capital region (NCR), Region I (Ilocos region), Region III (Central Luzon) provinces",,Flood,"Slide (land, mud, snow, rock)",,,,146,145,Kph,17.57,121.42,,,2009,9,29,2009,10,10,512,207,4478284,,4478491,,,585379,83.91580741
2009-0477-SLV,2009,0477,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Ida""",Kill,El Salvador,SLV,Central America,Americas,"San Vicente, San Salvador, Cabanas, Cuscatlan, La Paz, La Libertad, Usulutan provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,Yes,Yes,8531,,Kph,13.77,-89,,,2009,11,7,2009,11,9,275,,75000,15000,90000,,,939000,83.91580741
2009-0321-TWN,2009,0321,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Morakot (Kiko),Kill,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Pingdong, Hualian, Gaoxiong, Taizhong, Tainan, Nantou, Taidong, Jianyi areas (Taiwan Sheng province)",,Flood,"Slide (land, mud, snow, rock)",Yes,,,3511,148,Kph,,,,,2009,8,7,2009,8,8,630,46,2307477,,2307523,,,250000,83.91580741
2009-0384-MEX,2009,0384,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Jimena,Affected,Mexico,MEX,Central America,Americas,"Loreto district (Zacatecas province), Comondu, Mulege, Baja California Sur districts (Baja California Sur province)",,"Slide (land, mud, snow, rock)",Flood,Yes,,Yes,,206,Kph,,,,,2009,9,2,2009,9,3,4,,72000,,72000,,,40000,83.91580741
2009-0321-PHL,2009,0321,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Morakot (Kiko),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Benguet district (Cordillera Administrative region (CAR) province), Tarlac, Zambales districts (Region III (Central Luzon) province), Pangasinan district (Region I (Ilocos region) province)",,"Slide (land, mud, snow, rock)",Flood,,,,,,Kph,,,,,2009,8,4,2009,8,8,26,18,94211,,94229,,,25000,83.91580741
2009-0360-PHL,2009,0360,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Labuyo (Dujuan),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Botolan area (Zambales district, Region III (Central Luzon) province), Pilar, Morong, Hermosa, Dinalupihan areas (Bataan district, Region III (Central Luzon) province), Sibalom area (Antique district, Region VI (Western Visayas) province), San Erique, Pontevedra, La Carlota City, Valladolid, Hinigaran areas (Negros Occidental district, Region VI (Western Visayas) province), Bayawan city (Negros Oriental district, Region VII (Central Visayas) province)",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2009,9,2,2009,9,8,1,,95700,,95700,,,,83.91580741
2009-0478-PHL,2009,0478,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Mirinae"" (Santi)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Aurora, Bataan, Bulacan districts (Region III (Central Luzon) province), Mindoro Occidental, Mindoro Oriental districts (Region IV (Southern Tagalog) province), Albay, Camarines Norte, Camarines Sur districts (Region V (Bicol region) province), National Capital region (NCR), Region IV-A (Calabarzon) province",,"Slide (land, mud, snow, rock)",,,,,,140,Kph,,,,,2009,10,28,2009,10,28,39,20,802155,,802175,,,15194,83.91580741
2009-0521-PHL,2009,0521,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical depression ""Urduja""",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Agusan del Norte district (Region XIII (Caraga) province), Region VII (Central Visayas), Region X (Northern Mindanao) provinces",,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2009,11,25,2009,11,25,4,13,48129,,48142,,,12,83.91580741
2009-0316-JPN,2009,0316,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Etau""",Kill,Japan,JPN,Eastern Asia,Asia,"Hyoogo, Okayama provinces",,Flood,,,,,,,Kph,,,,,2009,8,10,2009,8,10,12,,2000,,2000,,,,83.91580741
2009-0414-LAO,2009,0414,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Ondoy"" (Ketsana)",Kill,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,"Attapu, Xekong, Savannakhet, Salavan provinces",,Flood,,Yes,,,9966,,Kph,,,,,2009,9,29,2009,10,1,16,91,128796,,128887,,,100000,83.91580741
2009-0477-NIC,2009,0477,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Ida""",Kill,Nicaragua,NIC,Central America,Americas,"Atlantico Sur, Atlantico Norte provinces",,Flood,,,,,,140,Kph,,,,,2009,11,5,2009,11,5,,,19897,,19897,,,,83.91580741
2009-0414-PHL,2009,0414,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Ondoy"" (Ketsana)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Bolinao, Sual, Dagupan areas (Pangasinan district, Region I (Ilocos region) province), Rizal, Cabarroguis areas (Quirino district, Region II (Cagayan Valley) province), Mandaluyong, Manila, Marikina, Muntinlupa, Navotas, Paranaque, Pasig, Las Pinas, Caloocan, Makati, Valenzuela, Malabon, Pateros, Quezon, Taguig, San Juan, Pasay areas (Metropolitan Manila district, National Capital region (NCR) province), Balanga, Orani, Mariveles, Hermosa areas (Bataan district, Region III (Central Luzon) province), Angat, Balagtas, Baliwag, Bocaue, Bulacan, Bustos, Calumpit, Guiguinto, Hagonoy, Malolos, Marilao, Meycauayan, Plaridel, San Miguel areas (Bulacan district, Region III (Central Luzon) province), Arayal, Bacolor, Lubao, Mabelacat, San Simon, San Luis, San Fernando city, Sto.Tomas, Floridablanca, Sta.Rita areas (Pampanga district, Region III (Central Luzon) province), Licab area (Nueva Ecija district, Region III (Central Luzon) province), Magsaysay, San Jose areas (Mindoro Occidental district, Region IV (Southern Tagalog) province), Naga City, Sangay, Pasacao areas (Camarines Sur district, Region V (Bicol region) province), San Pascuan area (Masbate district, Region V (Bicol region) province), Pioduran area (Albay district, Region V (Bicol region) province), Pilar area (Sorsogon district, Region V (Bicol region) province), Zamboanga city (Zamboanga Del Sur district, Region IX (Zamboanga Peninsula) province), Kalamasig area (Sultan Kudarat district, Region XII (Soccsksargen) province), Kabugao area (Apayao district, Cordillera Administrative region (CAR) province), Kabayan area (Benguet district, Cordillera Administrative region (CAR) province), Region IV-A (Calabarzon) province",,Flood,,Yes,,,95446,,Kph,,,,,2009,9,24,2009,9,27,501,529,4901234,,4901763,,,237489,83.91580741
2009-0606-PHL,2009,0606,Natural,Meteorological,Storm,Tropical cyclone,,Goni (Jolina),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Panay area (Capiz district, Region VI (Western Visayas) province), Negros Occidental, Negros Oriental districts (Region VII (Central Visayas) province), Region IX (Zamboanga Peninsula), Region X (Northern Mindanao), Region XI (Davao Region), Region XII (Soccsksargen), Region XIII (Caraga) provinces",,Flood,,,,,,,Kph,,,,,2009,8,1,2009,8,3,14,10,221412,,221422,,,2888,83.91580741
2009-0477-USA,2009,0477,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Ida""",Kill,United States of America (the),USA,Northern America,Americas,"Kent, Sussex districts (Delaware province), Atlantic, Burlington, Cape May, Cumberland, Monmouth, Ocean districts (New Jersey province), Virginia, New York, North Carolina, Pennsylvannia provinces",,Flood,,,,Yes,,,Kph,,,,,2009,11,9,2009,11,10,6,,,,,,,600000,83.91580741
2009-0423-JPN,2009,0423,Natural,Meteorological,Storm,Tropical cyclone,,"TYphoon ""Melor""",Affected,Japan,JPN,Eastern Asia,Asia,"Mie, Aiti, Gifu, Siga, Wakayama, Miyagi, Saitama provinces",,Surge,,,,,,220,Kph,,,,,2009,10,7,2009,10,9,4,119,5000,,5119,,625000,1000000,83.91580741
2009-0342-USA,2009,0342,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Bill,Waiting,United States of America (the),USA,Northern America,Americas,Maine province,,Surge,,,,,,,Kph,,,,,2009,8,23,2009,8,23,3,9,,,9,,,,83.91580741
2009-0399-HKG,2009,0399,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Koppu""",Kill,Hong Kong,HKG,Eastern Asia,Asia,Hong Kong,,,,,,,,120,Kph,,,,,2009,9,15,2009,9,15,,50,300,,350,,,,83.91580741
2009-0609-IND,2009,0609,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Phyan,Kill,India,IND,Southern Asia,Asia,"Gujarat, Madhya Pradesh, Maharashtra provinces",,,,,,,,,Kph,,,,,2009,11,11,2009,11,12,20,,,,,,,300000,83.91580741
2009-0414-KHM,2009,0414,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Ondoy"" (Ketsana)",Kill,Cambodia,KHM,South-Eastern Asia,Asia,"Kampong Thom, Kratie, Mondul Kiri, Preah Vihear, Ratanak Kiri, Stung Treng provinces",,,,,,,,,Kph,,,,,2009,9,29,2009,9,30,17,91,178000,,178091,,,,83.91580741
2009-0478-KHM,2009,0478,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Mirinae"" (Santi)",Kill,Cambodia,KHM,South-Eastern Asia,Asia,Kaoh Nheaek district (Mondul Kiri province),,,,,,,,,Kph,,,,,2009,11,2,2009,11,3,2,,,,,,,,83.91580741
2009-0477-MEX,2009,0477,Natural,Meteorological,Storm,Tropical cyclone,,"Hurricane ""Ida""",Kill,Mexico,MEX,Central America,Americas,Tabasco province,,,,,,Yes,,,Kph,,,,,2009,11,8,2009,11,8,,,40000,,40000,,,,83.91580741
2010-0503-GTM,2010,0503,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Matthew,Kill,Guatemala,GTM,Central America,Americas,"Peten, Isabel, Suchitepequez, Huehuetenango, El Progreso provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2010,9,25,2010,9,25,,,,,,,,,85.2920606
2010-0501-JAM,2010,0501,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Nicole,Kill,Jamaica,JAM,Caribbean,Americas,"Clarendon, Saint Catherine, Saint James, Hanover, Saint Mary, Saint Elizabeth, Saint Ann, Saint Andrew And Kingston, Westmoreland provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,,,,65,Kph,18.19,-77.29,,,2010,9,29,2010,9,30,15,26,2480,,2506,,,150000,85.2920606
2010-0571-LCA,2010,0571,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Tomas,Kill,Saint Lucia,LCA,Caribbean,Americas,"Region Number 1, Region Number 2, Region Number 8 provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,,Yes,,150,Kph,,,,,2010,10,30,2010,10,30,14,,181000,,181000,,,500,85.2920606
2010-0104-MDG,2010,0104,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Hubert""",Kill,Madagascar,MDG,Eastern Africa,Africa,"Farafangana, Vangaindrano districts (Atsimo Atsinanana province), Ambatondrazaka district (Alaotra Mangoro province), Vatovavy Fitovinany province",,Flood,"Slide (land, mud, snow, rock)",Yes,,,,,Kph,,,,,2010,3,10,2010,3,12,120,132,192000,,192132,,,,85.2920606
2010-0503-MEX,2010,0503,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Matthew,Kill,Mexico,MEX,Central America,Americas,"Chiapas, Veracruz, Tabasco, Oaxaca, Nuevo León provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2010,9,25,2010,9,25,3,,1075,,1075,,,,85.2920606
2010-0479-PRK,2010,0479,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Kompasu,Kill,Korea (the Democratic People's Republic of),PRK,Eastern Asia,Asia,"Hamgyong-bukto, Hamgyong-namdo, Hwanghae-bukto, Hwanghae-namdo, Kaesong-si, Kangwon-do, P'yongan-namdo, P'yongyang-si provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2010,9,2,2010,9,2,20,,40000,,40000,,,,85.2920606
2010-0211-SLV,2010,0211,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Agatha,Kill,El Salvador,SLV,Central America,Americas,"San Salvador, Sonsonate, Ahuachapan, La Libertad provinces",,Flood,"Slide (land, mud, snow, rock)",Yes,,Yes,,,Kph,,,,,2010,5,29,2010,6,1,10,3,8717,2800,11520,,,20000,85.2920606
2010-0426-MEX,2010,0426,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Frank,Waiting,Mexico,MEX,Central America,Americas,"Oaxaca, Tabasco, Veracruz provinces",,"Slide (land, mud, snow, rock)",Flood,,,Yes,,,Kph,,,,,2010,8,23,2010,8,24,6,,154000,,154000,,,,85.2920606
2010-0554-MMR,2010,0554,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Giri""",Kill,Myanmar,MMR,South-Eastern Asia,Asia,"Kyaukpyu, Manaung areas (Kyaukpyu district, Rakhine province), Minbya, Myebon, Pauktaw areas (Sittwe district, Rakhine province), Salin area (Minbu district, Magway province), Seikphyu, Pakokku, Paukkhaung areas (Pakokku district, Magway province)",,Tsunami/Tidal wave,Flood,Yes,,,,193,Kph,,,,,2010,10,22,2010,10,22,45,49,260000,,260049,,,57000,85.2920606
2010-0044-PYF,2010,0044,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Oli""",Affected,French Polynesia,PYF,Polynesia,Oceania,"Tubuai island (Australes archipelagos), Bora Bora, Maupiti, Raiatea, Tahaa, Huahine islands (Iles sous le Vent group), Tahiti, Moorea, Maiao island (Iles du vent group)",,Flood,Surge,,,Yes,,260,Kph,,,,,2010,2,4,2010,2,4,1,11,3400,,3411,,,11000,85.2920606
2010-0120-SLB,2010,0120,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Ului""",Affected,Solomon Islands,SLB,Melanesia,Oceania,"Isabel, Malaita, Guadalcanal, Temotu, Makira/Uluawa, Rennel/Bellona areas (Solomon Islands province)",,Flood,Surge,,,,,,Kph,,,,,2010,3,15,2010,3,15,,,,590,590,,,,85.2920606
2010-0211-GTM,2010,0211,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Agatha,Kill,Guatemala,GTM,Central America,Americas,"Guatemala district (Guatemala province), Alta Verapaz, El Progreso, Zacapa, Izabal, Sololá, Quetzaltenango, Retalhuleu, Suchitepéquez, Sacatepéque, Escuintla, Totonicapan, Huethuetenango, Quiché provinces",,"Slide (land, mud, snow, rock)",,Yes,,,,,Kph,,,,,2010,5,28,2010,6,1,174,154,397808,,397962,,,650000,85.2920606
2010-0543-TWN,2010,0543,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Megi (Juan),Kill,Taiwan (Province of China),TWN,Eastern Asia,Asia,Taiwan Sheng province,,"Slide (land, mud, snow, rock)",,,,,,,Kph,,,,,2010,10,22,2010,10,22,32,,,,,,,10000,85.2920606
2010-0198-IND,2010,0198,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Laila""",Kill,India,IND,Southern Asia,Asia,"Krishna, Prakasam, Nellore, Guntur districts (Andhra Pradesh province), Tamil Nadu province",,Rain,,,,,,110,Kph,,,,,2010,5,20,2010,5,20,32,,,,,,,,85.2920606
2010-0260-SLV,2010,0260,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Alex""",Kill,El Salvador,SLV,Central America,Americas,San Miguel province,,Rain,,,,,,,Kph,,,,,2010,6,27,2010,6,27,6,,500,,500,,,,85.2920606
2010-0468-USA,2010,0468,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Earl,Affected,United States of America (the),USA,Northern America,Americas,"North Carolina, Virginia, Maryland, Massachusetts, Rhode Island provinces",,Rain,,,,Yes,,,Kph,,,,,2010,9,3,2010,9,3,1,,,,,,,100000,85.2920606
2010-0503-HND,2010,0503,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Matthew,Kill,Honduras,HND,Central America,Americas,"Paraiso, Atlantida, Islas De Bahia, Colon, Yoro, Gracias A Dios, Comayagua provinces",,Flood,,,,,,,Kph,,,,,2010,9,25,2010,9,25,4,,,,,,,,85.2920606
2010-0571-HTI,2010,0571,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Tomas,Kill,Haiti,HTI,Caribbean,Americas,"Port-au-Prince, Leogane districts (Ouest province), Cayes district (Sud province), Jacmel district (Sud Est province), Grande Anse province",,Flood,,,,,,130,Kph,20.48,-75.88,,,2010,11,4,2010,11,5,21,,5020,,5020,,,,85.2920606
2010-0693-IND,2010,0693,Natural,Meteorological,Storm,Tropical cyclone,,Cyclone Jal,Kill,India,IND,Southern Asia,Asia,Andhra Pradesh province,,Flood,,,,,,100,Kph,,,,,2010,10,31,2010,11,3,22,,,,,,,,85.2920606
2010-0260-MEX,2010,0260,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Alex""",Kill,Mexico,MEX,Central America,Americas,"Nuevo Leon, Coahuila, Tamaulipas, Oaxaca provinces",,Flood,,Yes,,Yes,,135,Kph,,,,,2010,6,30,2010,7,7,22,,170000,,170000,,,2000000,85.2920606
2010-0494-MEX,2010,0494,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Karl,Declar,Mexico,MEX,Central America,Americas,"Campeche, Veracruz, Tabasco, Puebla provinces",,Flood,,,,Yes,,195,Kph,,,,,2010,9,15,2010,9,17,12,,230000,,230000,,150000,3900000,85.2920606
2010-0210-PAK,2010,0210,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Phet""",Kill,Pakistan,PAK,Southern Asia,Asia,"Sindh, Balochistan provinces",,Flood,,,,,,,Kph,,,,,2010,6,6,2010,6,7,23,,4000,,4000,,,80000,85.2920606
2010-0308-PHL,2010,0308,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Conson (Basyang),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Manila City, Muntinlupa City, Pateros areas (Metropolitan Manila district, National Capital region (NCR) province), Dingalan area (Aurora district, Region III (Central Luzon) province), Abucay, Bagac, Balanga, Limay, Mariveles, Morong, Orani, Orion, Samal (Bataan district, Region III (Central Luzon) province), Malolos city (Bulacan district, Region III (Central Luzon) province), Masantol area (Pampanga district, Region III (Central Luzon) province), Basud, Capalonga, Daet, Jose Panganiban, Labo, Mercedes, Paracale, San Lorenzo Ruiz, Santa Elena, Talisay, Vinzons areas (Camarines Norte district, Region V (Bicol region) province), Bombon, Caramoan, Lagonoy, Pasacao, Siruma areas (Camarines Sur district, Region V (Bicol region) province), Bagamanoc, Caramoran, Gigmoto, Pandan areas (Catanduanes district, Region V (Bicol region) province), Region IV-A (Calabarzon) province",,Flood,,,,Yes,,120,Kph,17.1,121.47,,,2010,7,12,2010,7,15,146,91,585383,,585474,,,8675,85.2920606
2010-0484-TWN,2010,0484,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Fanapi,Regional,Taiwan (Province of China),TWN,Eastern Asia,Asia,"Hualian, Gaoxiong, Pingdong areas (Taiwan Sheng province)",,Flood,,,,,,220,Kph,22.429,120.7,,,2010,9,18,2010,9,20,2,100,,,100,,,63100,85.2920606
2010-0522-USA,2010,0522,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Hermine,Waiting,United States of America (the),USA,Northern America,Americas,Texas province,,Flood,,,,,,,Kph,28.89,-97.06,,,2010,9,7,2010,9,11,8,,,,,,,,85.2920606
2010-0383-PHL,2010,0383,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Ester (Dianmu),Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Sitio Sabitan area (Santo Rosario borough, Malolos city, Bulacan district, Region III (Central Luzon) province), Navostas area (Metropolitan Manila district, National Capital region (NCR) province), Region IV (Southern Tagalog) province",,Transport accident,,,,,,95,Kph,,,,,2010,8,9,2010,8,9,31,,1045,,1045,,,,85.2920606
2010-0260-GTM,2010,0260,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Alex""",Kill,Guatemala,GTM,Central America,Americas,"Santa Lucía Utatlán district (Solola province), Suchitepéquez, San Marcos, Jutiapa provinces",,,,,,,,,Kph,,,,,2010,6,27,2010,6,27,,,2180,,2180,975000,,,85.2920606
2010-0332-HKG,2010,0332,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chanthu,Kill,Hong Kong,HKG,Eastern Asia,Asia,Hong Kong,,,,,,,,,Kph,,,,,2010,7,21,2010,7,23,1,,15000,,15000,,,,85.2920606
2010-0211-HND,2010,0211,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Agatha,Kill,Honduras,HND,Central America,Americas,"Copan, Santa Barbara, Cortes, Yoro, Paraiso, Francisco Morazan, Choluteca, Valle, La Paz, Intibuca, Lempira, Ocotepeque, Comayagua provinces",,,,Yes,,Yes,,,Kph,,,,,2010,5,29,2010,5,29,18,4,16673,7998,24675,,,90000,85.2920606
2010-0171-IND,2010,0171,Natural,Meteorological,Storm,Tropical cyclone,,,Kill,India,IND,Southern Asia,Asia,"Bihar, West Bengal, Assam provinces",,,,,,,,,Kph,,,,,2010,4,13,2010,4,14,114,,,500000,500000,,,,85.2920606
2010-0479-KOR,2010,0479,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Kompasu,Kill,Korea (the Republic of),KOR,Eastern Asia,Asia,"Chungchongnam-do, Chollanam-do, Kwangju, Inchon, Seoul provinces",,,,,,,,120,Kph,,,,,2010,9,2,2010,9,2,12,,41500,,41500,,,,85.2920606
2010-0260-NIC,2010,0260,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Alex""",Kill,Nicaragua,NIC,Central America,Americas,Atlantico Norte province,,,,,,,,,Kph,,,,,2010,6,27,2010,6,27,5,,,,,,,,85.2920606
2010-0503-NIC,2010,0503,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Matthew,Kill,Nicaragua,NIC,Central America,Americas,"Atlantico Norte, Atlantico Sur, Boaco, Carazo, Chinandega, Chontales, Esteli, Granada, Jinotega, Leon, Madriz, Managua, Masaya, Matagalpa, Nueva Segovia, Rio San Juan, Rivas provinces",,,,,,,,,Kph,,,,,2010,9,24,2010,9,24,,,,,,,,,85.2920606
2010-0210-OMN,2010,0210,Natural,Meteorological,Storm,Tropical cyclone,,"Cyclone ""Phet""",Kill,Oman,OMN,Western Asia,Asia,"A Dakhliya, A Sharqiya, Al Batnah, Al Dhahira, Al Wusta, Dhofar, Musandam, Muscat provinces",,,,,,,,,Kph,,,,,2010,6,6,2010,6,6,16,,,,,,,1000000,85.2920606
2010-0543-PHL,2010,0543,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Megi (Juan),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Aringuay, Bangar areas (La Union district, Region I (Ilocos region) province), Bolinao areas (Pangasinan district, Region I (Ilocos region) province), Aparri, Claveria, Gonzaga, Iguig, Lasam, Rizal, Santa Aba, Santa Praxedes, Santa Teresita, Santo Nino, Tiao areas (Cagayan district, Region II (Cagayan Valley) province), Dinapigue, Divilacan, San Mariano, Santa Maria (Isabela district, Region II (Cagayan Valley) province), Casiguran, Dilasag, Dinalungan areas (Aurora district, Region III (Central Luzon) province), Bagio City, Itogon, La Trinidad, Tublay areas (Benguet district, Cordillera Administrative region (CAR) province), Pinukbuk, Tabuk areas (Kalinga district, Cordillera Administrative region (CAR) province), Tadian area (Mountain Province district, Cordillera Administrative region (CAR) province)",,,,Yes,,Yes,,260,Kph,,,,,2010,10,18,2010,10,18,35,42,2008984,,2009026,,,275745,85.2920606
2010-0503-SLV,2010,0503,Natural,Meteorological,Storm,Tropical cyclone,,Tropical storm Matthew,Kill,El Salvador,SLV,Central America,Americas,"Ahuachapan, Cabanas, Chalatenango, Cuscatlan, La Libertad, La Paz, La Union, Morazan, San Miguel, San Salvador, San Vicente, Santa Ana, Sonsonate, Usulutan provinces",,,,,,,,,Kph,,,,,2010,9,25,2010,9,25,1,,,,,,,,85.2920606
2011-0228-MEX,2011,0228,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Beatrix""",Affected,Mexico,MEX,Central America,Americas,"Guerrero, Colima, Jalisco, Michoacan, Oaxaca provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,110,Kph,,,,,2011,6,20,2011,6,20,3,,450,,450,,,,87.98460292
2011-0385-MEX,2011,0385,Natural,Meteorological,Storm,Tropical cyclone,,Hurricane Jova,Affected,Mexico,MEX,Central America,Americas,"Puerto Vallarta district (Jalisco province), Manzanillo district (Colima province), Michoacan, Nayarit provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,160,Kph,,,,,2011,10,10,2011,11,1,5,,50000,,50000,,,27700,87.98460292
2011-0157-PHL,2011,0157,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Bebeng (Aere),Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"Bulacan, Zambales districts (Region III (Central Luzon) province), Cebu district (Region VII (Central Visayas) province), Eastern Samar, Leyte, Northern Samar, Samar districts (Region VIII (Eastern Visayas) province), National Capital region (NCR), Region V (Bicol region)",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2011,5,8,2011,5,11,37,11,430081,,430092,,,31259,87.98460292
2011-0203-PHL,2011,0203,Natural,Meteorological,Storm,Tropical cyclone,,"Tropical storm ""Dodong"" (Sarika)",Kill,Philippines (the),PHL,South-Eastern Asia,Asia,"National Capital region (NCR), Region III (Central Luzon), Region IV (Southern Tagalog), Region IV-A (Calabarzon) provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2011,6,9,2011,6,10,9,1,1151,,1152,,,,87.98460292
2011-0231-PHL,2011,0231,Natural,Meteorological,Storm,Tropical cyclone,,"Topical storm ""Meari"" (Falcon)",Affected,Philippines (the),PHL,South-Eastern Asia,Asia,"Pangasinan district (Region I (Ilocos region) province), Batangas, Cavite, Rizal districts (Region IV-A (Calabarzon) province), Albay, Camarines Sur districts (Region V (Bicol region) province, National Capital region (NCR), Region III (Central Luzon) provinces",,Flood,"Slide (land, mud, snow, rock)",,,,,120,Kph,,,,,2011,6,21,2011,6,25,20,4,1700085,,1700089,,,12869,87.98460292
