,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
55128,39.8756,-8.2109,333.4,3.6,1.8,2017-06-18,1253,Aqua,MODIS,60,6.2,282.2,157.5,D,0
55129,40.0082,-8.2191,354.9,3.6,1.8,2017-06-18,1253,Aqua,MODIS,97,6.2,295.5,387.5,D,0
55130,40.0025,-8.0444,348.9,3.5,1.8,2017-06-18,1253,Aqua,MODIS,93,6.2,301.9,297.4,D,0
55131,40.0221,-8.2761,360.5,3.6,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,289.7,524.1,D,0
55132,39.9969,-8.1787,343.1,3.5,1.8,2017-06-18,1253,Aqua,MODIS,89,6.2,299.5,224.7,D,0
55133,40.0474,-8.1128,383.6,3.5,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,302.0,972.7,D,0
55134,40.028,-8.1408,342.7,3.5,1.8,2017-06-18,1253,Aqua,MODIS,89,6.2,300.6,220.0,D,0
55135,40.0019,-8.2239,354.1,3.6,1.8,2017-06-18,1253,Aqua,MODIS,96,6.2,295.8,384.7,D,0
55136,40.032,-8.1078,384.2,3.5,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,307.6,975.3,D,0
55137,40.0132,-8.2657,372.0,3.6,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,293.2,718.7,D,0
55138,40.0571,-8.0751,339.8,3.5,1.8,2017-06-18,1253,Aqua,MODIS,67,6.2,302.4,193.9,D,0
55139,40.0117,-8.3164,348.1,3.6,1.8,2017-06-18,1253,Aqua,MODIS,93,6.2,287.1,337.9,D,0
55140,40.0008,-7.7423,331.3,3.3,1.7,2017-06-18,1253,Aqua,MODIS,78,6.2,304.3,122.7,D,0
55141,40.0671,-8.0362,374.9,3.4,1.7,2017-06-18,1253,Aqua,MODIS,100,6.2,304.5,738.9,D,0
55142,39.9913,-7.7801,322.6,3.4,1.7,2017-06-18,1253,Aqua,MODIS,60,6.2,302.6,66.2,D,0
55143,40.0375,-8.1032,394.6,3.5,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,309.4,1285.9,D,0
55144,39.9928,-8.2139,332.1,3.6,1.8,2017-06-18,1253,Aqua,MODIS,64,6.2,298.7,126.2,D,0
55145,40.0175,-8.2288,356.5,3.6,1.8,2017-06-18,1253,Aqua,MODIS,98,6.2,293.7,432.1,D,0
55146,40.0031,-8.1731,336.6,3.5,1.8,2017-06-18,1253,Aqua,MODIS,84,6.2,299.2,159.6,D,0
55147,39.876999999999995,-8.2968,342.2,3.6,1.8,2017-06-18,1253,Aqua,MODIS,81,6.2,298.6,242.0,D,0
55148,40.0824,-8.0415,366.3,3.4,1.7,2017-06-18,1253,Aqua,MODIS,100,6.2,302.3,585.5,D,0
55149,40.0239,-8.2236,349.6,3.6,1.8,2017-06-18,1253,Aqua,MODIS,94,6.2,292.2,318.4,D,0
55150,39.998000000000005,-8.2594,329.8,3.6,1.8,2017-06-18,1253,Aqua,MODIS,74,6.2,288.6,113.3,D,0
55151,40.0114,-7.7513,328.4,3.3,1.7,2017-06-18,1253,Aqua,MODIS,73,6.2,301.8,96.4,D,0
55152,40.098,-8.0454,373.7,3.4,1.7,2017-06-18,1253,Aqua,MODIS,100,6.2,298.0,742.3,D,0
55153,40.0878,-8.0854,356.4,3.5,1.8,2017-06-18,1253,Aqua,MODIS,98,6.2,292.4,436.8,D,0
55154,40.0528,-8.1085,363.1,3.5,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,297.3,518.4,D,0
55155,40.0723,-8.0807,335.2,3.5,1.8,2017-06-18,1253,Aqua,MODIS,80,6.2,297.6,176.2,D,0
55156,40.0066,-8.271,374.0,3.6,1.8,2017-06-18,1253,Aqua,MODIS,100,6.2,293.5,775.1,D,0
55157,39.8824,-8.2098,344.4,3.6,1.8,2017-06-18,1253,Aqua,MODIS,90,6.2,283.0,280.6,D,0
55158,39.8684,-8.3287,351.7,4.1,1.9,2017-06-18,1431,Aqua,MODIS,96,6.2,291.9,453.1,D,0
55159,39.8674,-8.2762,402.9,4.1,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,296.9,2013.7,D,0
55160,39.8693,-8.2282,366.7,4.1,1.9,2017-06-18,1431,Aqua,MODIS,87,6.2,278.6,749.0,D,0
55161,39.8862,-8.2298,333.8,4.1,1.9,2017-06-18,1431,Aqua,MODIS,65,6.2,275.3,205.6,D,0
55162,40.0108,-7.8049,331.2,4.4,1.9,2017-06-18,1431,Aqua,MODIS,47,6.2,302.4,191.4,D,0
55163,39.934,-8.3795,320.9,4.0,1.9,2017-06-18,1431,Aqua,MODIS,21,6.2,293.0,89.9,D,0
55164,39.8549,-8.231,364.1,4.1,1.9,2017-06-18,1431,Aqua,MODIS,94,6.2,279.5,693.4,D,0
55165,39.8655,-8.3231,370.5,4.1,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,293.3,844.8,D,0
55166,41.3658,-7.5342,319.7,4.6,2.0,2017-06-18,1431,Aqua,MODIS,47,6.2,296.5,94.1,D,0
55167,39.8701,-8.2814,385.9,4.1,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,295.0,1313.1,D,0
55168,39.8853,-8.3302,356.0,4.1,1.9,2017-06-18,1431,Aqua,MODIS,98,6.2,294.7,529.1,D,0
55169,39.9021,-8.3312,336.3,4.1,1.9,2017-06-18,1431,Aqua,MODIS,46,6.2,294.5,224.8,D,0
55170,39.8516,-8.3282,329.7,4.1,1.9,2017-06-18,1431,Aqua,MODIS,72,6.2,288.4,171.3,D,0
55171,39.8823,-8.3244,353.8,4.1,1.9,2017-06-18,1431,Aqua,MODIS,97,6.2,293.7,486.1,D,0
55172,39.9413,-8.3428,325.5,4.1,1.9,2017-06-18,1431,Aqua,MODIS,47,6.2,297.5,122.0,D,0
55173,40.0123,-7.7576,391.4,4.4,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,307.1,1679.5,D,0
55174,39.8524,-8.2257,351.9,4.1,1.9,2017-06-18,1431,Aqua,MODIS,91,6.2,277.7,456.1,D,0
55175,39.8505,-8.274,379.9,4.1,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,294.6,1124.3,D,0
55176,39.8842,-8.2786,351.6,4.1,1.9,2017-06-18,1431,Aqua,MODIS,96,6.2,288.3,440.7,D,0
55177,39.8532,-8.2796,397.0,4.1,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,297.6,1751.8,D,0
55178,40.0122,-7.7620000000000005,379.3,4.4,1.9,2017-06-18,1431,Aqua,MODIS,100,6.2,307.6,1206.7,D,0
55179,39.8718,-8.2338,370.6,4.1,1.9,2017-06-18,1431,Aqua,MODIS,87,6.2,280.5,849.4,D,0
55180,39.8869,-8.283999999999999,355.0,4.1,1.9,2017-06-18,1431,Aqua,MODIS,97,6.2,288.9,510.5,D,0
55181,39.8278,-8.1945,345.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,287.2,77.8,N,0
55182,39.7895,-8.2306,357.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,294.9,117.7,N,0
55183,39.9851,-8.0666,329.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,272.9,41.0,N,0
55184,39.8411,-8.2856,352.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,297.3,99.5,N,0
55185,41.7533,-7.1298,314.0,1.1,1.1,2017-06-18,2218,Terra,MODIS,88,6.2,269.6,17.1,N,0
55186,39.8584,-8.3064,326.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,74,6.2,290.1,33.0,N,0
55187,39.8511,-8.2887,324.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,90,6.2,289.2,29.6,N,0
55188,39.8224,-8.2245,324.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,0,6.2,290.3,27.9,N,0
55189,39.9869,-8.1145,314.3,1.3,1.1,2017-06-18,2218,Terra,MODIS,89,6.2,267.9,18.8,N,0
55190,39.8251,-8.2096,355.3,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,296.2,106.4,N,0
55191,39.7967,-8.249,340.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,287.7,63.8,N,0
55192,40.0378,-8.0057,332.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,283.0,44.9,N,0
55193,40.0958,-8.0285,331.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,284.9,44.8,N,0
55194,41.5195,-7.8914,302.6,1.2,1.1,2017-06-18,2218,Terra,MODIS,50,6.2,292.2,5.3,N,0
55195,40.0932,-8.0431,314.8,1.3,1.1,2017-06-18,2218,Terra,MODIS,69,6.2,284.3,18.9,N,0
55196,40.0353,-8.02,314.3,1.3,1.1,2017-06-18,2218,Terra,MODIS,32,6.2,281.7,16.5,N,0
55197,40.05,-8.107999999999999,330.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,271.7,44.1,N,0
55198,40.0425,-8.0377,333.4,1.3,1.1,2017-06-18,2218,Terra,MODIS,90,6.2,281.1,46.8,N,0
55199,41.185,-7.6144,322.0,1.2,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,287.6,25.8,N,0
55200,40.1032,-8.0453,306.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,38,6.2,283.1,11.5,N,0
55201,39.977,-8.1115,368.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,277.8,162.9,N,0
55202,40.0437,-8.0287,335.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,94,6.2,285.2,49.2,N,0
55203,39.9823,-8.082,372.3,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,280.3,182.7,N,0
55204,39.9858,-8.0057,309.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,79,6.2,268.6,14.2,N,0
55205,39.9643,-8.1232,325.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,272.2,32.8,N,0
55206,39.9752,-8.064,333.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,273.4,50.8,N,0
55207,40.0059,-8.0099,315.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,34,6.2,273.9,17.9,N,0
55208,39.8123,-8.2217,331.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,38,6.2,287.7,41.6,N,0
55209,39.9958,-8.0078,311.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,18,6.2,271.9,14.4,N,0
55210,40.0089,-8.1667,333.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,97,6.2,281.4,46.4,N,0
55211,39.8252,-8.2001,353.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,293.2,104.1,N,0
55212,39.9842,-8.1292,313.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,86,6.2,269.6,17.1,N,0
55213,41.7462,-7.1142,319.8,1.1,1.1,2017-06-18,2218,Terra,MODIS,99,6.2,274.7,22.6,N,0
55214,41.744,-7.1272,319.1,1.1,1.1,2017-06-18,2218,Terra,MODIS,98,6.2,273.4,22.1,N,0
55215,41.7554,-7.117000000000001,313.6,1.1,1.1,2017-06-18,2218,Terra,MODIS,87,6.2,272.7,16.4,N,0
55216,39.9743,-8.126,378.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,274.7,212.6,N,0
55217,39.7996,-8.2334,350.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,292.1,91.1,N,0
55218,40.0451,-8.023,333.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,285.1,45.2,N,0
55219,40.0413,-8.2131,312.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,54,6.2,273.3,17.7,N,0
55220,39.9989,-8.1636,322.4,1.3,1.1,2017-06-18,2218,Terra,MODIS,83,6.2,281.7,27.8,N,0
55221,40.0859,-8.0259,341.8,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,283.0,66.4,N,0
55222,39.804,-8.2676,316.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,42,6.2,289.3,16.0,N,0
55223,40.0527,-8.0937,318.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,96,6.2,271.7,26.1,N,0
55224,40.0337,-8.1968,323.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,81,6.2,275.6,30.7,N,0
55225,39.989000000000004,-8.1607,335.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,283.7,51.2,N,0
55226,39.8384,-8.3,357.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,294.9,116.2,N,0
55227,40.076,-8.0231,334.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,97,6.2,279.6,49.2,N,0
55228,40.03,-8.2743,330.3,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,279.3,45.7,N,0
55229,39.9789,-8.3321,310.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,79,6.2,275.2,15.5,N,0
55230,39.8684,-8.3102,320.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,52,6.2,280.9,23.9,N,0
55231,39.9759,-8.3486,301.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,12,6.2,276.9,8.2,N,0
55232,39.9862,-8.1758,320.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,79,6.2,275.2,25.5,N,0
55233,40.0293,-8.1113,308.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,74,6.2,269.5,14.4,N,0
55234,39.9796,-8.0968,343.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,278.9,73.6,N,0
55235,39.9896,-8.0997,327.0,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,273.4,38.8,N,0
55236,41.1825,-7.6289,304.6,1.2,1.1,2017-06-18,2218,Terra,MODIS,57,6.2,287.8,7.9,N,0
55237,39.8024,-8.2183,342.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,290.1,69.5,N,0
55238,39.4298,-8.7772,308.7,1.4,1.2,2017-06-18,2218,Terra,MODIS,75,6.2,295.7,9.8,N,0
55239,39.8224,-8.2151,337.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,88,6.2,293.8,54.4,N,0
55240,40.0167,-8.1753,321.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,32,6.2,280.8,24.3,N,0
55241,40.0535,-8.032,349.7,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,285.2,86.1,N,0
55242,39.9922,-8.0853,310.2,1.3,1.1,2017-06-18,2218,Terra,MODIS,16,6.2,274.4,15.4,N,0
55243,39.8067,-8.2524,337.6,1.3,1.1,2017-06-18,2218,Terra,MODIS,80,6.2,292.3,55.3,N,0
55244,39.794000000000004,-8.2641,314.4,1.3,1.1,2017-06-18,2218,Terra,MODIS,79,6.2,290.4,14.6,N,0
55245,40.0374,-8.1197,350.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,270.4,92.3,N,0
55246,39.8438,-8.2708,322.1,1.3,1.1,2017-06-18,2218,Terra,MODIS,0,6.2,294.2,26.2,N,0
55247,39.8484,-8.3034,342.5,1.3,1.1,2017-06-18,2218,Terra,MODIS,100,6.2,293.2,68.9,N,0
55248,39.8137,-8.2613,323.9,1.3,1.1,2017-06-18,2218,Terra,MODIS,0,6.2,290.2,27.9,N,0
55249,39.9732,-8.0686,341.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.5,43.4,N,0
55250,39.9796,-8.1158,322.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,97,6.2,296.3,18.2,N,0
55251,40.0145,-8.1681,336.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.9,36.2,N,0
55252,39.9706,-8.1178,388.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,299.8,196.3,N,0
55253,39.9748,-8.0804,354.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,298.2,70.4,N,0
55254,39.9823,-8.3402,305.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,47,6.2,294.2,5.5,N,0
55255,39.9764,-8.0922,345.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,297.4,50.2,N,0
55256,40.0967,-8.0328,371.2,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,299.4,122.5,N,0
55257,40.0862,-8.0232,324.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.3,21.1,N,0
55258,40.0772,-8.0254,320.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,294.0,17.0,N,0
55259,39.992,-8.0037,336.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.7,35.7,N,0
55260,40.0188,-7.9974,307.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,26,6.2,292.7,5.6,N,0
55261,39.9966,-8.1722,356.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,299.0,75.8,N,0
55262,40.038000000000004,-8.2725,397.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,302.2,248.3,N,0
55263,39.9807,-8.3281,325.9,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.1,23.9,N,0
55264,40.029,-8.2747,309.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,48,6.2,295.2,7.3,N,0
55265,39.9837,-8.0783,350.5,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,298.8,61.7,N,0
55266,40.0129,-8.1565,345.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,297.6,51.7,N,0
55267,40.0951,-8.0211,341.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.9,45.4,N,0
55268,40.0068,-8.3165,314.2,1.0,1.0,2017-06-19,230,Aqua,MODIS,89,6.2,294.9,11.8,N,0
55269,40.0545,-8.1224,311.5,1.0,1.0,2017-06-19,230,Aqua,MODIS,78,6.2,292.6,9.4,N,0
55270,40.0396,-8.2843,377.9,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.2,148.6,N,0
55271,39.9927,-8.0763,307.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,11,6.2,293.4,5.8,N,0
55272,40.0052,-8.3044,310.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,81,6.2,294.8,8.8,N,0
55273,40.0366,-8.1267,304.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,60,6.2,292.7,5.0,N,0
55274,40.0463,-8.1974,312.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,85,6.2,294.3,9.9,N,0
55275,40.0098,-7.9993,330.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.3,28.2,N,0
55276,40.0456,-8.1245,323.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,293.2,20.8,N,0
55277,39.9789,-8.043,313.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,69,6.2,294.7,10.0,N,0
55278,40.0651,-8.004,310.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,52,6.2,293.0,7.7,N,0
55279,39.983000000000004,-8.0059,326.2,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.1,22.9,N,0
55280,39.9943,-8.0881,307.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,48,6.2,293.6,6.6,N,0
55281,40.0584,-8.0906,302.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,49,6.2,291.9,4.2,N,0
55282,40.044000000000004,-8.1128,336.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.4,37.2,N,0
55283,40.0373,-8.1995,330.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.6,27.6,N,0
55284,40.004,-8.1585,325.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.0,20.6,N,0
55285,40.035,-8.1149,347.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.8,58.6,N,0
55286,40.0479,-8.209,316.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,93,6.2,294.2,13.5,N,0
55287,40.0846,-8.0114,314.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,89,6.2,293.9,10.7,N,0
55288,40.0357,-8.1878,325.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.7,21.6,N,0
55289,40.0114,-8.1448,309.2,1.0,1.0,2017-06-19,230,Aqua,MODIS,77,6.2,293.0,7.8,N,0
55290,39.9976,-8.1116,330.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,293.9,28.2,N,0
55291,40.0024,-8.1469,340.5,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.1,43.5,N,0
55292,40.0205,-8.0092,310.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,62,6.2,293.3,8.3,N,0
55293,40.0009,-8.0013,313.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,56,6.2,295.3,10.0,N,0
55294,39.995,-8.1604,335.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,299.0,33.6,N,0
55295,39.986,-8.1626,338.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,297.5,39.7,N,0
55296,39.9876,-8.1744,363.6,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,298.9,97.5,N,0
55297,40.0878,-8.0351,305.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,40,6.2,293.0,4.9,N,0
55298,39.9717,-8.3301,306.1,1.0,1.0,2017-06-19,230,Aqua,MODIS,67,6.2,295.4,6.0,N,0
55299,40.0756,-8.0136,325.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.1,21.8,N,0
55300,40.074,-8.0019,328.0,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,294.2,24.9,N,0
55301,40.0529,-8.1107,318.3,1.0,1.0,2017-06-19,230,Aqua,MODIS,97,6.2,294.1,15.4,N,0
55302,39.9844,-8.1508,316.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,94,6.2,294.3,13.4,N,0
55303,39.9716,-8.057,321.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,295.8,17.2,N,0
55304,39.9854,-8.0902,356.9,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,299.1,76.9,N,0
55305,39.9934,-8.1488,329.8,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,297.6,27.0,N,0
55306,39.9741,-8.0079,306.7,1.0,1.0,2017-06-19,230,Aqua,MODIS,69,6.2,293.9,5.9,N,0
55307,39.9773,-8.0314,331.4,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,296.1,28.6,N,0
55308,39.9821,-8.0665,329.5,1.0,1.0,2017-06-19,230,Aqua,MODIS,100,6.2,297.2,25.9,N,0
55309,39.79,-8.2134,315.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,90,6.2,293.4,12.3,N,0
55310,39.8049,-8.2532,337.4,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,295.5,37.8,N,0
55311,39.8016,-8.2293,339.5,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,298.1,40.6,N,0
55312,39.818000000000005,-8.2136,324.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.4,19.4,N,0
55313,39.9106,-8.2222,310.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,79,6.2,292.3,9.5,N,0
55314,39.8987,-8.3295,319.5,1.0,1.0,2017-06-19,231,Aqua,MODIS,99,6.2,293.1,16.3,N,0
55315,39.809,-8.2156,314.4,1.0,1.0,2017-06-19,231,Aqua,MODIS,70,6.2,295.0,10.5,N,0
55316,39.8344,-8.1976,306.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,8,6.2,293.1,4.9,N,0
55317,39.8382,-8.2942,360.9,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,297.3,90.7,N,0
55318,39.9039,-8.3091,339.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.9,41.2,N,0
55319,39.8139,-8.2512,309.7,1.0,1.0,2017-06-19,231,Aqua,MODIS,42,6.2,293.6,6.6,N,0
55320,39.8473,-8.2924,346.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,296.5,53.8,N,0
55321,39.7949,-8.2489,319.2,1.0,1.0,2017-06-19,231,Aqua,MODIS,98,6.2,294.5,16.7,N,0
55322,39.8155,-8.2631,312.9,1.0,1.0,2017-06-19,231,Aqua,MODIS,86,6.2,293.2,10.0,N,0
55323,39.8578,-8.302,335.2,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.0,34.8,N,0
55324,39.7933,-8.237,339.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,296.8,42.4,N,0
55325,39.9177,-8.3428,321.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,98,6.2,293.9,18.1,N,0
55326,39.8032,-8.2412,318.6,1.0,1.0,2017-06-19,231,Aqua,MODIS,83,6.2,295.9,13.7,N,0
55327,39.909,-8.2104,303.3,1.0,1.0,2017-06-19,231,Aqua,MODIS,54,6.2,291.7,5.2,N,0
55328,39.8971,-8.3176,322.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,293.6,19.1,N,0
55329,39.827,-8.2114,318.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,96,6.2,293.6,13.5,N,0
55330,39.8488,-8.304,326.5,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.0,23.5,N,0
55331,39.9357,-8.3385,304.6,1.0,1.0,2017-06-19,231,Aqua,MODIS,22,6.2,293.7,5.1,N,0
55332,39.8245,-8.261000000000001,321.9,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.1,17.6,N,0
55333,39.8669,-8.3001,335.4,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.3,36.1,N,0
55334,39.8254,-8.1997,312.8,1.0,1.0,2017-06-19,231,Aqua,MODIS,49,6.2,294.0,9.3,N,0
55335,39.8456,-8.2805,328.8,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,295.1,26.1,N,0
55336,39.9161,-8.3308,328.8,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.8,26.7,N,0
55337,39.9023,-8.2972,321.2,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,293.8,17.4,N,0
55338,39.8775,-8.3099,313.6,1.0,1.0,2017-06-19,231,Aqua,MODIS,35,6.2,293.4,10.1,N,0
55339,39.8652,-8.2882,307.1,1.0,1.0,2017-06-19,231,Aqua,MODIS,26,6.2,293.0,5.7,N,0
55340,39.8881,-8.3197,310.4,1.0,1.0,2017-06-19,231,Aqua,MODIS,48,6.2,293.4,8.4,N,0
55341,39.8563,-8.2903,326.3,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,294.4,22.6,N,0
55342,39.8,-8.2175,354.0,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,297.3,71.3,N,0
55343,39.7916,-8.2251,335.7,1.0,1.0,2017-06-19,231,Aqua,MODIS,100,6.2,297.8,36.6,N,0
55344,40.056,-8.0008,326.2,1.0,1.0,2017-06-19,1335,Aqua,MODIS,40,6.2,271.6,19.5,D,0
55345,40.071999999999996,-8.0169,366.1,1.0,1.0,2017-06-19,1335,Aqua,MODIS,100,6.2,296.0,97.7,D,0
55346,39.9797,-8.1325,330.1,1.0,1.0,2017-06-19,1335,Aqua,MODIS,0,6.2,278.4,26.7,D,0
55347,39.999,-8.3086,330.4,1.0,1.0,2017-06-19,1335,Aqua,MODIS,71,6.2,300.9,20.1,D,0
